id	filename	md5	size	state
5ff9c04c-dfdb-4ddb-8c6e-b866dd9de392	4e5db79b84a57383dcfa583f5f3b9534.bam	4e5db79b84a57383dcfa583f5f3b9534	6359872218	validated
600afd34-d688-4e28-ac2f-bdc4057e099d	cd1d9c87134561ac2db7c7fdaee0f814.bam	cd1d9c87134561ac2db7c7fdaee0f814	6655608602	validated
60426849-02fc-4a9b-b0d7-9ab4f961dae5	1c2e6260e50f9dd96e5b9c62c8f42880.bam	1c2e6260e50f9dd96e5b9c62c8f42880	8570012969	validated
60af2208-b5d8-46a1-af1a-f73f88554bb8	bca4f30663467034eeca7af13576d5cf.bam	bca4f30663467034eeca7af13576d5cf	8087598869	validated
61a210bd-d2dd-4c74-b376-791155545506	a9763c285b14f7bfa94a9e17cfa2241a.bam	a9763c285b14f7bfa94a9e17cfa2241a	5479103730	validated
61a5aec4-dfab-4a20-9029-97ded6496054	b363099e81001fa13d391dbb87737d37.bam	b363099e81001fa13d391dbb87737d37	6591014865	validated
623ac16b-d677-4ef4-b612-e98e23b90447	0f29f0cd016bff5436f0e6a18b520c5a.bam	0f29f0cd016bff5436f0e6a18b520c5a	6517750345	validated
6332ea91-6064-476e-aa18-4a7db0f2217f	c569b4dc6bc0028c10885a1ec96434f7.bam	c569b4dc6bc0028c10885a1ec96434f7	5148728776	validated
64651461-ae7c-451e-a832-5697cfffc926	077351b51721862f854061c671859f79.bam	077351b51721862f854061c671859f79	6090279503	validated
6490be6c-73eb-4266-9d83-fd68433da8ae	7cebe6e68cbd499122a36dc7e5bcb8bc.bam	7cebe6e68cbd499122a36dc7e5bcb8bc	6365682020	validated
65017eb1-034d-4ec1-8f07-ec0c70d504a8	57929f4e3b3cb4f76cc78b674121f00a.bam	57929f4e3b3cb4f76cc78b674121f00a	5440334797	validated
650824e5-8898-472a-bbb1-14c4449d0048	4334f22dec2937a2b86e0655ccfb4a56.bam	4334f22dec2937a2b86e0655ccfb4a56	6052429840	validated
65441a6e-265b-4de7-bbaa-5127c52bd9c8	2396664412bae3a16a8740c743300283.bam	2396664412bae3a16a8740c743300283	4404053497	validated
659668d4-87ed-4e69-a2c2-bbdb11fc39ad	35581083684f396d5e9525f063e87772.bam	35581083684f396d5e9525f063e87772	6586123899	validated
6597ef61-bee8-48d9-ae57-88897c5b808f	941345f179884b495859558dc4e7e424.bam	941345f179884b495859558dc4e7e424	7082121886	validated
65dbceef-729c-4b66-ac13-2d0136f5b496	cbd11ca6ea821af785172fd18875043c.bam	cbd11ca6ea821af785172fd18875043c	5794410068	validated
66744bf1-1b7c-4ef2-9a80-950681e67bf2	14a1c737fabb29fe4c982e80c243a1bf.bam	14a1c737fabb29fe4c982e80c243a1bf	6173001013	validated
66bf005d-c1dd-4cb0-87eb-6615910289cb	3669f860a15e71751cb129f746e4c3a9.bam	3669f860a15e71751cb129f746e4c3a9	4801851941	validated
66fb0a28-0d3e-419d-8313-2bb87e7d4c92	ef509549561fb4e957e061b1a91196ff.bam	ef509549561fb4e957e061b1a91196ff	5579648919	validated
674e4284-e896-4c74-8a99-4a3b05bc0866	7fa44243e49b3f2e4beaa89eb8f17d7d.bam	7fa44243e49b3f2e4beaa89eb8f17d7d	5725454863	validated
67ded6b5-0cb1-43fe-8ad3-4b8a6b704eeb	438989068f36923870fddcfd346044ea.bam	438989068f36923870fddcfd346044ea	4476235201	validated
680e59b7-83a6-4227-9953-855721293131	843a5652273a5e4023b7bd61347e5e69.bam	843a5652273a5e4023b7bd61347e5e69	5711164304	validated
68236179-129b-4214-a79a-abfde3f0a148	dc329ed990e51d752265c78d66be7ba0.bam	dc329ed990e51d752265c78d66be7ba0	6647595653	validated
69336d9d-f18b-4bcc-b94c-fa01be059e68	87ed183f9736a3ebbcbbbe1e8b1557d2.bam	87ed183f9736a3ebbcbbbe1e8b1557d2	11442739756	validated
6a7e2216-9f24-4a0e-b581-0d800f23bdbf	1f96654eadeeecb7529da981297d2815.bam	1f96654eadeeecb7529da981297d2815	8183484342	validated
6db06cbc-cdf1-4959-98bc-1ba51927270d	e24a52365fb3900636a2f5c9591503d3.bam	e24a52365fb3900636a2f5c9591503d3	6015660196	validated
6db172e1-26a4-4bbd-a6b6-42b2cfbd59af	ee6c5099220adf498bc080859cdcf76a.bam	ee6c5099220adf498bc080859cdcf76a	4242551104	validated
6dd984c9-7df1-4d36-a75b-b32bbc637cc1	8c26db81d984616d07b3a8d2018b0875.bam	8c26db81d984616d07b3a8d2018b0875	8026945042	validated
6dedccf8-3301-4ff5-8a1a-0e3c27e7e8c5	b11c90ef9f463909f27e88c47394881c.bam	b11c90ef9f463909f27e88c47394881c	5249740607	validated
6e14d9ba-a49e-4376-829c-1f65c68f3876	99caf96f69295e8337536e0892e2c851.bam	99caf96f69295e8337536e0892e2c851	8897624875	validated
6ea32923-de87-4383-b0fc-a3ae3a69ba4f	d93839a6ec98e6f06d63b6a1826ca031.bam	d93839a6ec98e6f06d63b6a1826ca031	6775790092	validated
6ec8df25-2314-4f09-9579-e3c0f093847e	81402b2acbc18b8a8d69d5f97fef553f.bam	81402b2acbc18b8a8d69d5f97fef553f	5091799116	validated
6f3caf34-5830-4e56-ab80-b3433fdba56a	dc4e4162001739225ed2ead40c5360c8.bam	dc4e4162001739225ed2ead40c5360c8	5640861541	validated
6f528d06-a407-4623-b299-a3fb7047f28e	e429025f47737d3df5d3c4e749bcd10a.bam	e429025f47737d3df5d3c4e749bcd10a	6057077207	validated
6f604b0e-bd49-4f5a-a3cf-c7deecce8cb2	2393b2304dcbdf44b680f411f3f5ea4b.bam	2393b2304dcbdf44b680f411f3f5ea4b	11074827822	validated
706c9bda-fa31-4b1b-99c7-eb3a3f31867d	0674a1dbaaa7dd2aed6feb2ab2ef80fb.bam	0674a1dbaaa7dd2aed6feb2ab2ef80fb	6838608853	validated
706deffa-5026-4ddf-a4ea-cff38c6b52b9	bb36d08b8b1a6d7a878ba0af6353b5ba.bam	bb36d08b8b1a6d7a878ba0af6353b5ba	11680695346	validated
7092ef30-573a-406d-afaf-c8431be26361	90882acca013a71f9540101c170c9400.bam	90882acca013a71f9540101c170c9400	5093443611	validated
70b69413-2dab-44a0-ae27-f296ee16352c	64878adb107b0d79fd7fe0e8574ce57c.bam	64878adb107b0d79fd7fe0e8574ce57c	4804864336	validated
710fc86d-c45a-4595-ab18-6dcba33e59f3	f5728773216337a038588af402af54f7.bam	f5728773216337a038588af402af54f7	7979172328	validated
711dfef3-bd08-4456-84d1-abd1b1128e57	6bb71c45d194c2c931eaa01b51586f92.bam	6bb71c45d194c2c931eaa01b51586f92	4465661521	validated
718e1942-fa57-4a00-b865-ab05e8af3af1	cac1488d411b4d75a33613c6bb700ece.bam	cac1488d411b4d75a33613c6bb700ece	7654454157	validated
71e16c2f-b97e-4306-9d69-a899496b9bb7	ebb11ee038a957b49184024e9960c53b.bam	ebb11ee038a957b49184024e9960c53b	10779721810	validated
73002d48-ee70-45bf-af41-7bc2e1d7130d	3fc7c2d7bd6980303ef57d45c7c9c67f.bam	3fc7c2d7bd6980303ef57d45c7c9c67f	5673940172	validated
733e4478-5b10-4c7c-87a3-c1604cc6bb75	a2e477b1cb500c175b71b05cf0eea72f.bam	a2e477b1cb500c175b71b05cf0eea72f	6402350282	validated
734c510d-cf4c-4b72-b0a4-44d657295858	0ae49fa3935660de4f5f4214b3e9a504.bam	0ae49fa3935660de4f5f4214b3e9a504	5862210232	validated
73cd69e4-dc15-4d2d-9d30-a7d43a17c63d	d254e3b63ef793f0528537fec8ef43b8.bam	d254e3b63ef793f0528537fec8ef43b8	6139466002	validated
73f8c257-a4bd-40c3-8ac7-ddf25440daa7	9f632076448fd46deb85b7ce32d14b11.bam	9f632076448fd46deb85b7ce32d14b11	5112824318	validated
74075a94-b5f0-4cca-b3ab-5740ea4f1c55	5fa89ecaab7b92a0c4199741df30b4d4.bam	5fa89ecaab7b92a0c4199741df30b4d4	4593146253	validated
741fa11c-d816-44b7-bf00-2c44d779dd29	9e3b17f90bb251922ee46702e38ce364.bam	9e3b17f90bb251922ee46702e38ce364	6251383353	validated
74bfd588-63fb-41b1-800b-0deebb0b03aa	65b72f601b3b40b3b7d74ba9b72a65fc.bam	65b72f601b3b40b3b7d74ba9b72a65fc	7469165136	validated
756162e6-2897-45ad-b9ef-e27bb2d5f2c1	c681aaf9d0fdf366c3d54b5eb0565aa5.bam	c681aaf9d0fdf366c3d54b5eb0565aa5	5238494778	validated
77598b89-425f-436f-ade9-08d235368b7d	60d059e6e1c8574dc17747745e8e8b5c.bam	60d059e6e1c8574dc17747745e8e8b5c	5367167667	validated
778068fd-5413-46e3-adc2-1691b983ca10	6058cb0593f244e99589611c18600c6b.bam	6058cb0593f244e99589611c18600c6b	8439212574	validated
7783d69c-4e75-40ae-9a3e-541784fa6f08	e762b7db79447d844fe6f4bf630f5fdb.bam	e762b7db79447d844fe6f4bf630f5fdb	6612642124	validated
77c6a51c-aed7-462c-81a9-911d60745dce	253a2f096384f58cd858ec95f6db0118.bam	253a2f096384f58cd858ec95f6db0118	9503905350	validated
7813287b-1701-4f88-b030-06fae63868d0	1fd35c79947c1769fd25c4afa4774cf4.bam	1fd35c79947c1769fd25c4afa4774cf4	6819410269	validated
78418cd2-e709-4039-9742-63fc32ef9218	3dfa82a2e81db44b063388e87b76e939.bam	3dfa82a2e81db44b063388e87b76e939	4348787800	validated
78e9b30b-1efe-4b4b-bedf-50d0212369eb	c121c367c78268a2d2cf86144cbc6f27.bam	c121c367c78268a2d2cf86144cbc6f27	5604836715	validated
79319f9b-b210-4890-9797-bdc886b42b59	401b68c6341a86700f34764c70b258f7.bam	401b68c6341a86700f34764c70b258f7	7315242348	validated
799801a1-7da6-4862-9909-e285f2960178	d0c425ad00b5d185686a109853ccf79b.bam	d0c425ad00b5d185686a109853ccf79b	4509403529	validated
79a7090e-e6cf-42db-b8bc-96cf32de4b36	2d3b18d7de7f4523fdf3811437684c3e.bam	2d3b18d7de7f4523fdf3811437684c3e	7203887044	validated
79d1acda-943c-4d45-bc46-4ab0c4101e8c	1b7b4391b56d09e1c129ec8a055ef41c.bam	1b7b4391b56d09e1c129ec8a055ef41c	4703657944	validated
79e417f4-3700-45a3-b61e-39a548d1c5cf	8ade71ad9a955ef44da45d8e22b1e05e.bam	8ade71ad9a955ef44da45d8e22b1e05e	7447225031	validated
7a4e1088-64df-456c-b3a0-c864f62446c4	de4a20fa4ec7d17aad8408db77aaba06.bam	de4a20fa4ec7d17aad8408db77aaba06	7123220769	validated
7ae9a3cc-65bb-48c8-9c91-a56b63e4d929	9147262422dbc9ac65d247ed996663d4.bam	9147262422dbc9ac65d247ed996663d4	4327195586	validated
7b14828c-1e11-4d59-aad9-cf37149a9e28	dd1019a1aad11ddeaa38ec3a65a5dfc6.bam	dd1019a1aad11ddeaa38ec3a65a5dfc6	5317808411	validated
7cf2e257-9e87-400b-a31a-d93063a1a1e5	3ad4bc1b2e8f3f541b69048ae5944554.bam	3ad4bc1b2e8f3f541b69048ae5944554	4399335320	validated
7d75deca-4d00-432f-9509-5d1e9488a78e	dd368116254eae2943241c362b6121b8.bam	dd368116254eae2943241c362b6121b8	3313354091	validated
7d7c4c7a-a240-48d8-a895-c458664cbac0	45efe1b1ffea7c97d26ce5effae9f4c0.bam	45efe1b1ffea7c97d26ce5effae9f4c0	5433726614	validated
7df0dd1f-884c-4c04-8192-86c662dc2314	6166251cf65efe7bbce37784621b5b02.bam	6166251cf65efe7bbce37784621b5b02	6338274838	validated
7f6ddc63-749a-418c-8cf4-7c39899f3603	816bea8c0c9bc71745a881dda5eeeda5.bam	816bea8c0c9bc71745a881dda5eeeda5	4838566621	validated
7fc6c049-1c31-4b98-b1f8-97e23ca4c742	d3fded63f3024178d1ee6af6ae016389.bam	d3fded63f3024178d1ee6af6ae016389	5664682602	validated
800d70e3-857c-40b9-97cd-7e8cbde6f244	7663b053ea4c851c2fc93e230ace181a.bam	7663b053ea4c851c2fc93e230ace181a	6093901160	validated
814df797-475c-4bd4-bdca-998a2996fd73	e9d80f5f296eebf960ed838675317bbe.bam	e9d80f5f296eebf960ed838675317bbe	11542250879	validated
817f104a-5177-4793-887e-526d7b229883	facf4844bb6d6219d6eb6bbe3c79ada9.bam	facf4844bb6d6219d6eb6bbe3c79ada9	10133761465	validated
83520971-433b-451b-9270-d74d783248fa	f9ce4cea97412792e469becf38cc4d94.bam	f9ce4cea97412792e469becf38cc4d94	6710518479	validated
83c3e095-5b3b-4826-ad14-2f07b149450e	d19d2d7a27276126296bc705a2c21344.bam	d19d2d7a27276126296bc705a2c21344	8302951163	validated
83c5bb28-0f14-4201-a8b8-556d4c871bc3	8edf93d5a1d2912b887127691e0c4ca9.bam	8edf93d5a1d2912b887127691e0c4ca9	5939870829	validated
84762b76-72cc-46df-a6d5-1a9e8f6b7a99	1e3b5c5cc7a0157538ea756da2307d60.bam	1e3b5c5cc7a0157538ea756da2307d60	14210121094	validated
848b5f2f-8616-4f50-97dc-8da2da505850	3311fd627d5edbe0742453c963c69c79.bam	3311fd627d5edbe0742453c963c69c79	7866290300	validated
84ae4e35-5c16-457c-b0d5-e4767cbed0d8	d74f03751f4f70790cea8ff89871ff5e.bam	d74f03751f4f70790cea8ff89871ff5e	6376538652	validated
8521ffc5-156a-47c6-9940-0510eaeae6a3	c051b167f49d926811c5dfe0b7c79081.bam	c051b167f49d926811c5dfe0b7c79081	6559998947	validated
852bdf9a-3c7c-41b8-af6f-9a9b80242b42	457f613409e585a5cc5a350870a6c368.bam	457f613409e585a5cc5a350870a6c368	5827972237	validated
853c460c-9cb2-4e03-8ab6-65a7c9a1cd9c	c33923e7e69bf0a86fdbcdb5fb7cd451.bam	c33923e7e69bf0a86fdbcdb5fb7cd451	4849246708	validated
85adcd56-a007-4e97-9df0-f4ce344b12ba	2d81340c3161ea2e118782732cc43d6c.bam	2d81340c3161ea2e118782732cc43d6c	7322588287	validated
85b1aa1d-9305-47b1-a93c-b4e030c95860	b0d6c6372bc5ccb63b32a06526a61532.bam	b0d6c6372bc5ccb63b32a06526a61532	7538833399	validated
863dbb90-8332-4a13-8cec-88f791379532	459b227cef0e77089dfe1b958dda0931.bam	459b227cef0e77089dfe1b958dda0931	6981388603	validated
87105d05-fbdd-4fcf-a71d-1b9c05c05eea	f89e17d7deef5dedd08d9c7fb4e83f5e.bam	f89e17d7deef5dedd08d9c7fb4e83f5e	6561088690	validated
87d83a5c-02bc-483b-9f0b-6346b3f63164	38b82833856f9eb8232338eaf3e1cdcb.bam	38b82833856f9eb8232338eaf3e1cdcb	6461147555	validated
8822a495-c617-4475-9eec-86dbe64b91a6	b24b7eb77b38a48d8e2f5b566f0c5839.bam	b24b7eb77b38a48d8e2f5b566f0c5839	6485350442	validated
8826e044-bbba-40ca-8626-f5b2b98c929b	00b34ca7322b3318de6709d329ebc97f.bam	00b34ca7322b3318de6709d329ebc97f	6717122089	validated
884beb77-01b6-40d9-8407-5623c0032f6f	0bc21aa56cc12f73ce922afe9c127a15.bam	0bc21aa56cc12f73ce922afe9c127a15	14565466395	validated
88b71848-fac7-475f-b346-7b39357151f7	06cd0324ba01db66cb906e067aade18c.bam	06cd0324ba01db66cb906e067aade18c	5675006135	validated
88eebf21-bbbf-4088-b904-f709b23e0171	55175a80498a3973c40bc3d757354fea.bam	55175a80498a3973c40bc3d757354fea	4825402968	validated
8950ff65-4db1-43f7-822a-bcf47be6e76a	9f4f94d023e2a1344e0f61a3c3432bfb.bam	9f4f94d023e2a1344e0f61a3c3432bfb	6436066902	validated
8987c535-4404-43bb-a2bd-794232b5fe37	baf906a70c4f0a9a3fc5785bb215627f.bam	baf906a70c4f0a9a3fc5785bb215627f	9406504561	validated
899e3115-a7a1-4f90-a3c6-c2db945a2817	8a6fac581a5f4e547a9c3fb22de557a4.bam	8a6fac581a5f4e547a9c3fb22de557a4	12347233088	validated
89d21815-9a0b-4a99-821f-ecbae0139ada	1ef2f0a10057951eb8c4072ce9ddeb26.bam	1ef2f0a10057951eb8c4072ce9ddeb26	4780957696	validated
8aa2ee63-524e-49dd-981f-b768ca7be64d	95ea2d17e60a119d9ed64c42bcc38ea9.bam	95ea2d17e60a119d9ed64c42bcc38ea9	5575371086	validated
8b2eaff7-6d15-4727-833a-03a0f171f95b	23141d94b0690cf72997eeac17b137e3.bam	23141d94b0690cf72997eeac17b137e3	6059627836	validated
8bc69e28-0058-4b6b-b130-1ac84f4b8d9c	5a5678bc0aff1c2ce8e099e6248e1718.bam	5a5678bc0aff1c2ce8e099e6248e1718	14101415495	validated
8bfc67fd-ea2f-4601-ada1-d262c96ca5d6	b701868e1b4db73fb81866353c82b05d.bam	b701868e1b4db73fb81866353c82b05d	7746266478	validated
8c2237fb-0853-451f-9749-6d663dfd26f0	f80066eb74436413467156969bfb40b9.bam	f80066eb74436413467156969bfb40b9	7324369151	validated
8cd1985d-c634-429d-ac38-995af0e2240d	52e210e762ed941b8b1ca8d9689a7a83.bam	52e210e762ed941b8b1ca8d9689a7a83	5822785099	validated
8d1aa67f-f33f-4b4a-89d3-d6946e2310f2	b4781990ffe8187fc2b2731786990179.bam	b4781990ffe8187fc2b2731786990179	6637744001	validated
8db76cdf-667b-4d3a-9e70-b4c1724303fb	ca3523e0fca726e186c5110aa49f23b6.bam	ca3523e0fca726e186c5110aa49f23b6	6041774335	validated
8e3bdb07-7a54-4a3b-8904-72194bf06d1d	825a397bd2b167e38481cfd4ce4a23c0.bam	825a397bd2b167e38481cfd4ce4a23c0	6492924281	validated
8e8fbe06-c2f6-49b5-bee4-cb241df2a5d7	08b5e3eba628ba26d38f4404f3b7d218.bam	08b5e3eba628ba26d38f4404f3b7d218	6929556473	validated
8f609e4b-85d2-428b-85f2-efdff38f00c3	4978911d243950be21124eff58fa1f53.bam	4978911d243950be21124eff58fa1f53	5208789847	validated
8fabb65e-b4f5-45e9-9650-fa342301fdae	65770016477712afd78562fb29637fca.bam	65770016477712afd78562fb29637fca	6344466397	validated
90883d42-730f-4987-bd21-0b6b4a2c7032	aa41671d1590855f066d4cba4b22040b.bam	aa41671d1590855f066d4cba4b22040b	6207043576	validated
909e50f0-3494-4c94-b46f-c922ccadb6a6	3b42780010c2ef45775295b81e8a869f.bam	3b42780010c2ef45775295b81e8a869f	6859499557	validated
90afe1b3-7b76-4344-a61f-95272bf059da	b1b690776539511c75aca42653a2b82a.bam	b1b690776539511c75aca42653a2b82a	7629933212	validated
93745be5-c558-4d18-853f-537c10cb4f66	acdbbe318e97892e2cfae8ea8c384e08.bam	acdbbe318e97892e2cfae8ea8c384e08	7672490980	validated
93f91411-e64a-4002-a1a9-d24b0a88bb5a	fe8861a8aadce2ddb1d619b7436ce45d.bam	fe8861a8aadce2ddb1d619b7436ce45d	5876079242	validated
93fc0005-c303-4d9a-9bad-65575eadfdfb	7d130ecaf1b54150c14fdfc4cf357689.bam	7d130ecaf1b54150c14fdfc4cf357689	7213793876	validated
946ca0fc-a32b-4bcd-ac59-b1e895c0fdf4	29f4b71264d3e7db4a0fcdd459e077a3.bam	29f4b71264d3e7db4a0fcdd459e077a3	6130911719	validated
95473a25-ff44-4151-8c13-fed75f387999	43d50a741a88454ebf499db685100bd6.bam	43d50a741a88454ebf499db685100bd6	12447599838	validated
9562cc58-cb22-41da-a65b-269575ad871a	70c0d95072a9f108e684245fb1f0a809.bam	70c0d95072a9f108e684245fb1f0a809	5819913078	validated
96d88126-1d6a-4ab5-bb7f-874dc2769369	e9788ff41609dcc602a372368f6d8cb0.bam	e9788ff41609dcc602a372368f6d8cb0	5464529002	validated
96df973e-f027-4521-95d5-31142b57d5fb	4960bebb7fd19e75cc43c8b8b7817dbb.bam	4960bebb7fd19e75cc43c8b8b7817dbb	2817336961	validated
97a22e8e-edb3-47dd-b649-7431a4a09d81	dbceb4e847ab99047310c818a5e82c9b.bam	dbceb4e847ab99047310c818a5e82c9b	9884673381	validated
981727ea-d50f-480e-8bf5-af49ab7b2fa6	06659d090e6698d580bc93520d7987cb.bam	06659d090e6698d580bc93520d7987cb	11462035263	validated
9821984c-0f84-4cb0-b44f-f1083442445c	c7d0a58a62f3e20e70f61e2ff5b960d7.bam	c7d0a58a62f3e20e70f61e2ff5b960d7	6806422595	validated
9898b649-2b9e-4976-8691-70c051ce3adb	301c1562c37d7919349006d01f3e7f9f.bam	301c1562c37d7919349006d01f3e7f9f	3952968924	validated
9a02ab8a-b5bf-4e9d-bd64-5ed00ae3ab4b	d15fab9cbd5602532cd43708f7c0313c.bam	d15fab9cbd5602532cd43708f7c0313c	7056562117	validated
9a60818c-28c3-439d-9d25-7ab1a4e33a83	8e803beb29cdf7576b8e3caf94dbd181.bam	8e803beb29cdf7576b8e3caf94dbd181	8970277801	validated
9ae83464-950e-4f13-b51e-6a0c86f37458	b05d5bab0f5a14be08b4cf71a3da1c41.bam	b05d5bab0f5a14be08b4cf71a3da1c41	5194518175	validated
9b1dada3-5d40-4345-83c6-df61d830b087	8f84658be1dc9dc9a212ca8cf7124a03.bam	8f84658be1dc9dc9a212ca8cf7124a03	7406146880	validated
9bf6cf62-cc6b-46e6-8499-1324d77c558e	ffd5137a9a70f3fbeb346ae962571eb3.bam	ffd5137a9a70f3fbeb346ae962571eb3	7093348183	validated
9c260f77-88b5-4e36-b9e3-287477744917	e56a2c55bfd52e7720bb25260afbf874.bam	e56a2c55bfd52e7720bb25260afbf874	5931980273	validated
9c9f7cfe-a684-433a-b31a-777542e6f5b9	953b406285ff8a1b8e8453bdb9a3ce1f.bam	953b406285ff8a1b8e8453bdb9a3ce1f	11947627777	validated
9cddae60-f2f9-49eb-80d1-e0b657d682e3	b6ff4cab95358c2b6847cf4d73c26cbc.bam	b6ff4cab95358c2b6847cf4d73c26cbc	6025850038	validated
9da6e5c7-e0bd-4af0-ac21-6642838832cc	70f1e62991321d4fef70b28a0723f7b9.bam	70f1e62991321d4fef70b28a0723f7b9	11569755702	validated
9dd53c2c-87ad-43b1-b8ad-71579cf01421	cfa488b4c8ae2e24e77b45b88d87e032.bam	cfa488b4c8ae2e24e77b45b88d87e032	9583454425	validated
9e2777aa-33ed-4ed9-b821-3433dbb37be0	65fc328bb61fe016744ec88896b08884.bam	65fc328bb61fe016744ec88896b08884	6667027313	validated
9e63d12c-cc73-4007-b665-25076c9c7c9a	cdce8647b409a2da56eb4896c0ed3978.bam	cdce8647b409a2da56eb4896c0ed3978	7383328303	validated
9e7df02e-05c2-4553-a3a2-2b951e214139	9b5b25a3ee5619108c2aee4a05d92f91.bam	9b5b25a3ee5619108c2aee4a05d92f91	7601964464	validated
9f3597a5-7bff-4ff6-92e1-331125d5e55f	b13ccf7105bc5461064cd8b847da7bc4.bam	b13ccf7105bc5461064cd8b847da7bc4	5985604782	validated
9f76d5e5-11fd-4cc9-a0e0-6ee464f618bd	5cdbbe3d9f5689b4b5a0439cb742f42d.bam	5cdbbe3d9f5689b4b5a0439cb742f42d	5803053915	validated
9f8e256d-3d8e-45e8-81b1-556313394aa0	8a9bb9300af910d6296929bbaae2abd4.bam	8a9bb9300af910d6296929bbaae2abd4	6790657359	validated
9fce7829-4d6e-4b2a-9219-f8ee2cbc3c4d	afca418e21af0ae6999fcc6eb438cd34.bam	afca418e21af0ae6999fcc6eb438cd34	6446526639	validated
9ffa31c7-3d82-4663-9fd2-8f27802e6525	56e784a20110c0950561d347a2830fc9.bam	56e784a20110c0950561d347a2830fc9	3823673954	validated
a0375123-55a2-4a67-915a-45c04bea7f5a	9f6629d1d1ebf5311822d7284936e682.bam	9f6629d1d1ebf5311822d7284936e682	5815699750	validated
a095f435-da79-4952-b79c-5f7e39fbd9ec	c4b3a6a12783185bc88e9b38f628662f.bam	c4b3a6a12783185bc88e9b38f628662f	5558482518	validated
a0abd4ab-4a21-4141-b986-2d9a8964fe96	cf5bdbf81b9198544760832cf39e27b2.bam	cf5bdbf81b9198544760832cf39e27b2	4086287418	validated
a170afc1-fa55-409b-bb78-f0f7d6205f7b	5afe2aadbbda6fd3a2c6325a3db2542c.bam	5afe2aadbbda6fd3a2c6325a3db2542c	4411146233	validated
a1c5d18f-379c-469d-b8eb-b13546e2b598	d5b739f39b6128e72af4397df1c043d8.bam	d5b739f39b6128e72af4397df1c043d8	6133430485	validated
a3130133-2c0e-4f77-950a-beace9fc3e06	3e697af001b248ab2d1c9edd26b86ef1.bam	3e697af001b248ab2d1c9edd26b86ef1	7872124259	validated
a4aa4545-f738-46b7-9df9-88ecf4dd1669	0caff392962411418a8f98075a7b51e4.bam	0caff392962411418a8f98075a7b51e4	4663500406	validated
a4e02fe8-9053-4434-a469-a8e74c571b85	26ec46a0e504405d406b6dfbff94dfbc.bam	26ec46a0e504405d406b6dfbff94dfbc	6957079352	validated
a5504ade-3bf4-4dd4-bb04-21f8b6e089a0	8dc6a610ca44e33de9b2cbb4a3b179b7.bam	8dc6a610ca44e33de9b2cbb4a3b179b7	8761173252	validated
a5c607a1-4388-4f3a-a5e7-c98c394fad1d	7a92442687a83c6babfb6f948d5ae13c.bam	7a92442687a83c6babfb6f948d5ae13c	5884485065	validated
a675e449-d6a3-4752-b8a1-6a6af8a029a2	7bdf3bdebbfbaa568de668a11217b75a.bam	7bdf3bdebbfbaa568de668a11217b75a	5976774679	validated
a68a9030-a6ef-49ac-a6a6-27c534ae85f6	46b66e37c61f6109ebd943617c9b93fe.bam	46b66e37c61f6109ebd943617c9b93fe	5624640998	validated
a6ad3611-dbd5-49fa-bf0f-23460befc0a3	d4b3213a0c63163321f94c2c4998f05f.bam	d4b3213a0c63163321f94c2c4998f05f	7543007409	validated
a73c380d-a19a-4bde-a781-1127be4b8bac	baa30b8fe0ebeaf8dd2308ce572af4df.bam	baa30b8fe0ebeaf8dd2308ce572af4df	6612192997	validated
a768346f-770e-4ae2-a27f-88a36e481c65	35847447f4870fe2d03bbf5e7d37a47c.bam	35847447f4870fe2d03bbf5e7d37a47c	3198621984	validated
a7e0a4a1-e3c7-4caa-a06e-eb8cd43c9371	6d0c452261c7a1dacc50a02684b5dab4.bam	6d0c452261c7a1dacc50a02684b5dab4	6895541761	validated
a894d2d0-8452-4735-830b-b97bf39ed990	d8506e1389d63b9d162c1d9bc9e94575.bam	d8506e1389d63b9d162c1d9bc9e94575	6237855248	validated
a8c918d8-d4f6-4220-9c62-3ee8cf6c5f2e	1e139b9463f1c3a4c6f8f77e873afb7b.bam	1e139b9463f1c3a4c6f8f77e873afb7b	14078803816	validated
a8ed1254-7b87-4009-bd8d-9080bc655134	84a188c52ba4da3edd958229f33f2694.bam	84a188c52ba4da3edd958229f33f2694	4693422474	validated
a966625e-df05-4462-a8e9-537a8fc1164e	3dec93f2d5f489f72c216748154f132c.bam	3dec93f2d5f489f72c216748154f132c	6420186286	validated
a96a463e-d6c5-46ec-bff3-e3b39d60a425	b78350e4d15c3103e8042898ad0c6ec9.bam	b78350e4d15c3103e8042898ad0c6ec9	6909754305	validated
aa481898-6dd1-492a-901e-dc03f7820654	9feec6b7c6795026d8cbbeb7bc6ed5b9.bam	9feec6b7c6795026d8cbbeb7bc6ed5b9	7217060837	validated
aa56c003-1177-4792-9523-9706563aca2b	a87c82bb0bfb53bf578d1e013fa727f1.bam	a87c82bb0bfb53bf578d1e013fa727f1	7951389161	validated
aa635d1e-45ed-4f01-b2a9-8fac391a1229	d72f942e143d7e93f8ee865f3725a6bd.bam	d72f942e143d7e93f8ee865f3725a6bd	7211558371	validated
aac26a31-f700-46c7-9605-a3e1b4102488	8266f94182a5ff3b6e4dc079c2de4229.bam	8266f94182a5ff3b6e4dc079c2de4229	5515005234	validated
ab006b2b-90fb-42ad-87d7-208d99c69720	4df893be049240aa99f2eb7d249d23a9.bam	4df893be049240aa99f2eb7d249d23a9	11364350309	validated
